Run,Iteration,dim-0,dim-1,dim-2,dim-3,dim-4,dim-5,dim-6,dim-7,dim-8,dim-9,dim-10,dim-11,dim-12,dim-13,dim-14,dim-15,dim-16,dim-17,dim-18,dim-19,dim-20,dim-21,dim-22,dim-23,dim-24,dim-25,dim-26,dim-27,dim-28,dim-29,dim-30,dim-31,dim-32,dim-33,dim-34,dim-35,dim-36,dim-37,dim-38,dim-39,dim-40,dim-41,dim-42,dim-43,dim-44,dim-45,dim-46,dim-47,dim-48,dim-49,dim-50,dim-51,dim-52,dim-53,dim-54,dim-55,dim-56,dim-57,dim-58,dim-59,dim-60,dim-61,dim-62,dim-63,dim-64,dim-65,dim-66,dim-67,dim-68,dim-69,dim-70,dim-71,dim-72,dim-73,dim-74,dim-75,dim-76,dim-77,dim-78,dim-79,dim-80,dim-81,dim-82,dim-83,dim-84,dim-85,dim-86,dim-87,dim-88,dim-89,dim-90,dim-91,dim-92,dim-93,dim-94,dim-95,dim-96,dim-97,dim-98,dim-99,dim-100,dim-101,dim-102,dim-103,dim-104,dim-105,dim-106,dim-107,dim-108,dim-109,dim-110,dim-111,dim-112,dim-113,dim-114,dim-115,dim-116,dim-117,dim-118,dim-119,dim-120,dim-121,dim-122,dim-123,dim-124,dim-125,dim-126,dim-127,dim-128,dim-129,dim-130,dim-131,dim-132,dim-133,dim-134,dim-135,dim-136,dim-137,dim-138,dim-139,dim-140,dim-141,dim-142,dim-143
2,14,1386.8137535831,1387.468220664485,1387.5029051026872,1387.09416426718,1386.4943114519322,1388.2408326073833,1387.7392044822725,1386.559563791562,1386.9913660263273,1386.489876951729,1387.2002040606633,1387.362807908345,1386.8557647447121,1386.6310813064574,1387.4229124087199,1387.1564420190593,1387.3833868618947,1386.7923759716773,1386.6160412234594,1387.2992523883242,1386.9595772325345,1387.5868614085025,1387.6639852585818,1387.8139528468193,1386.9140162959811,1387.3208265228827,1386.208325565631,1386.3196583121714,1387.2832771726778,1387.336457447764,1386.2825016811119,1386.5920813454932,1386.8418402744724,1386.670375324555,1386.6399234643864,1386.5262636128814,1386.8653733800268,1386.711445631669,1387.1674098128708,1387.340359722718,1387.101660847453,1387.2698432386012,1386.6131113927004,1386.621350689168,1387.127146806312,1386.6097252848385,1387.1237197728178,1387.1539450547377,1387.3777512469658,1386.7930956416985,1387.6423013878468,1387.9910629723597,1387.6871079005941,1386.9930637431796,1387.2750003907524,1387.5167508782038,1386.7182843789774,1387.4387363103062,1387.355552890313,1386.858097643651,1387.439449309465,1387.3469829515143,1387.1870036434455,1387.6399177069222,1387.1869526419332,1386.7639856435592,1387.0254074202467,1387.4609305654055,1387.0158284541985,1386.349819310097,1386.8863209806714,1386.6411279263639,1385.8341930209597,1387.2782576717213,1387.2236732557374,1387.100557495029,1387.1934367711317,1387.0829077440703,1387.4282127370157,1386.8500356013028,1387.1729909480628,1387.37079316662,1387.0059838860188,1386.9843383924929,1387.0829906218564,1387.1259447705759,1386.881961024554,1388.0649256147792,1387.688824917106,1387.1507731381248,1386.9680683227593,1386.4214256227988,1387.673788299553,1386.5124976623408,1386.8528318139608,1386.478164530267,1387.9784763250277,1387.6196142396293,1386.944178959276,1387.236097764845,1387.2201387413,1387.0608256626097,1386.8877064088776,1387.1186450458317,1387.0706712709318,1386.8896428767825,1386.3161488200085,1386.9824926218093,1387.0848095269732,1386.9836655557665,1387.6243741244577,1387.2081039152301,1387.5104679711017,1387.2782887026738,1387.67257387095,1387.1070454658216,1387.3211248634584,1387.0495282480276,1387.2950563488919,1387.2001412082968,1386.9359974949068,1386.4792837448838,1386.3300166387746,1387.2427187611145,1387.1462139030873,1386.4951612546054,1387.3552794887091,1387.186041336791,1387.1288300644392,1387.3457084421323,1386.8946173522415,1386.1647988921452,1387.3259468010442,1387.624882922455,1387.1320900641697,1387.127018031287,1387.0923794758012,1386.8814330681369,1387.3798096941991,1386.8179539607142,1386.900175606274,1387.0817425684631,1386.628736391187,1386.9800027112592
2,15,1386.597770626373,1387.069143765605,1387.5915318479765,1387.2162487632138,1387.2089015523675,1387.6773044382287,1387.5507591746177,1387.1416163938522,1387.3793054555692,1386.416051423322,1387.451615184458,1387.288071503218,1387.1658258570942,1386.887766493381,1386.9305759987146,1387.3475017413696,1387.578270628155,1386.6485022067507,1386.4778936025293,1387.46422184881,1387.041095481614,1387.2978396186986,1387.6874020685034,1387.4761084908835,1386.7687376584674,1387.1804204483908,1386.492122277976,1386.1967889040513,1387.1428115378235,1387.5463479027153,1386.0678547405776,1386.5211738475357,1387.3940703068547,1386.7801876928427,1386.4399288767017,1387.3704083317252,1387.6118185255907,1386.5725434141173,1387.0793384777444,1387.4398920789538,1386.565228913383,1386.8311265135023,1387.0794190517206,1386.4438202000251,1387.4204103937163,1386.5168688765061,1387.0423633027517,1387.4820263949068,1388.0465702012339,1387.1593675927143,1387.3792196230856,1387.7885179137127,1387.4531079628357,1387.369643776992,1387.5842197166696,1387.0132976816446,1386.5787312750233,1387.486275122371,1387.1095522345906,1387.3516178035661,1387.4986042138885,1386.7232300040673,1386.428850043563,1387.4984247822404,1387.2154155391868,1386.875372552978,1387.011326814042,1387.2324228045973,1387.2027481647556,1386.3482062721282,1386.5156267283637,1386.7788000874784,1386.3669370016648,1387.278816279114,1386.7665455086265,1387.1345221252286,1387.217167193934,1386.9137532816385,1387.0146267270388,1386.8612083088592,1386.8555751790768,1386.6760233945367,1386.8699865844665,1386.8853094956085,1387.0614685130704,1387.3237667012293,1386.952449793008,1387.830920987054,1387.5240194084636,1387.4695026803454,1386.9628073157187,1387.1379030435237,1387.5540776710945,1386.491090294564,1386.7139818465778,1386.5092409054632,1387.289359503172,1387.740830561737,1387.155791901711,1387.157336367803,1387.304999524322,1387.2193546089597,1386.9587446861572,1386.789130141817,1387.1843129266874,1387.4578494915213,1386.9791214217564,1386.3920200786006,1387.3708186745282,1387.4642960637984,1387.5063672377216,1387.1622595932186,1387.2320055537596,1387.3279784313042,1387.6629972447734,1387.0981979369817,1386.906176638325,1387.3128775660214,1386.820831564495,1387.372666719409,1386.7680097293414,1386.4982904297294,1386.6185739678776,1387.413386141576,1387.2651120199916,1386.4485863248117,1387.3502244811057,1387.2757132749575,1387.0109577346116,1387.2775495744613,1387.3519667415637,1386.3307892285306,1386.6435761673624,1387.1689970363577,1386.8794811456594,1387.4184273173769,1387.231421789887,1386.7933318864903,1387.0536853375222,1386.8193407680697,1387.2941386942236,1387.11316129431,1386.881895684448,1386.7634262028776
2,16,1386.5275894446004,1386.7699794781925,1387.0480134192726,1387.150498929228,1386.7369333992344,1388.012927642751,1387.5507591746177,1387.1414600465391,1387.7252106490741,1386.4374924293306,1387.4657077929596,1387.284555013444,1386.7411335645136,1386.5383649467929,1386.858036230491,1387.306182012058,1387.6464481109103,1386.6485022067507,1386.3948186548726,1387.3941776162167,1387.459362466745,1387.2562458005016,1387.6874020685034,1387.735230765343,1386.7014156195835,1387.5766788406934,1386.481158150968,1386.3409306833478,1387.090009602511,1387.3552156463177,1386.2870561040866,1386.6890289493017,1387.372629300846,1386.8757665504438,1386.5109769889748,1387.375322986741,1387.2552278434505,1386.5725434141173,1386.9118775290146,1387.4664528515432,1386.6113594482465,1387.0228772786265,1387.122118015014,1386.4501118644778,1387.1435470652127,1386.607863925441,1386.7746439793175,1387.543925746954,1387.4628053364324,1386.7736408035175,1387.5118811733091,1387.5680535531942,1387.4948299361363,1387.029308574102,1387.5317167399328,1387.582771246949,1386.6782327137166,1387.24966982944,1387.0945329650992,1387.3516178035661,1387.4368383473843,1387.6218291851565,1387.0417946258588,1387.3247510869414,1386.9890385652145,1386.7433225197428,1387.128020029561,1386.8176064823283,1387.2006347852607,1386.444791070809,1386.5156267283637,1387.0827770125743,1386.5876316706847,1387.0872090080907,1386.8186110168263,1387.2998159035255,1387.4392927032795,1387.0704182848865,1387.0460708946123,1386.9232247787552,1386.8555751790768,1386.822190371549,1386.9845118303567,1387.1790469060734,1387.0614685130704,1387.2180786503702,1387.1050490494201,1387.7092111654276,1387.5240194084636,1387.4695026803454,1386.9628073157187,1387.1379030435237,1387.6582625702583,1387.0598290328924,1386.6488286015751,1386.298812430765,1387.6630223491438,1387.534762221192,1387.083957833323,1386.9798450765556,1387.0098149335774,1387.085882520445,1386.9535681280925,1387.1172251328385,1387.1144200554327,1387.2659285189968,1386.7953791573916,1386.359519867314,1386.8091231114563,1387.3371027137432,1387.5063672377216,1387.4035414855239,1387.3284202871673,1387.3281347786171,1387.4575529046508,1386.9387754110253,1387.0082192770394,1387.076783655218,1386.994008904887,1386.9252325502925,1386.7124013543794,1386.4468455091112,1386.7700174466486,1387.5119498777012,1387.0156829629227,1386.5772347122809,1387.4492087364224,1387.06088716677,1386.9067728354478,1387.2555292362836,1387.0995570963637,1386.4248897808939,1386.8557951175792,1387.5198211607324,1387.0037404381899,1387.413458253345,1387.37416262112,1386.7933318864903,1387.4587218067834,1386.6933909823556,1387.368217521235,1387.11316129431,1386.881895684448,1387.0517554314695
2,17,1386.5754207511554,1386.7924373004475,1387.3727134159406,1387.1597333005677,1386.9299070981162,1387.965185804318,1387.6039786378967,1387.1192608553138,1387.5753102501278,1386.3872730375078,1387.133186017019,1387.3043751790867,1387.445450659559,1386.722607341813,1386.6866332393815,1387.5071228384295,1387.5788949017044,1386.3189858878318,1386.3402024147342,1387.158898805848,1386.7782290665812,1387.4296023632132,1387.301612456465,1387.6231369234604,1386.3618207210866,1387.4223097486085,1386.6572976401094,1386.203036854392,1386.9370074104993,1387.0850851506077,1386.260366357035,1386.7038594727298,1386.9979083939686,1386.9300128102366,1386.5239066261645,1386.9795450853287,1387.0640744680347,1386.6913480971189,1387.185799606971,1387.5341562785698,1386.5870150660191,1386.9374723091198,1386.968483231462,1386.668404070684,1387.6522085926795,1387.137447078858,1387.2953128058116,1387.6176987593046,1387.6920985456507,1387.1411720073304,1387.3998324771378,1387.7229209768752,1387.6626299589448,1387.0081306995696,1387.5882366111198,1387.3463989886172,1386.9813224502911,1387.3347266221588,1387.0491918251414,1387.4850077621284,1387.287008970532,1387.2750446728232,1386.7960810774132,1387.5782663555685,1387.01521026718,1386.7425705190096,1387.197969248638,1387.0461588760559,1387.058743923983,1387.0519580418336,1386.5820859928913,1387.2343524509029,1386.436977073705,1387.3441594386472,1386.8266549664183,1387.3999496798606,1387.1237994858698,1387.1593822342431,1387.0960218422167,1386.6359224835617,1386.7189920424566,1387.2061636966548,1386.9888699821645,1387.0903532009033,1387.1644142077796,1387.222388354989,1387.0998367298337,1387.4881762944754,1387.3833238408185,1387.0850104411475,1387.0434164249036,1386.950717227003,1387.534235321228,1386.64260623323,1386.6573747610792,1386.5098006323142,1387.2842078839572,1387.6634576767603,1387.1790524604921,1386.9496732679795,1387.5503226467436,1387.5365478679944,1386.9334914410035,1387.2199533035118,1387.2706580463014,1387.1769951581853,1386.6385890134513,1386.2924242057654,1386.9106410343081,1387.4555340562822,1387.4334118034055,1387.4299204762654,1386.9503231496099,1387.3266299737386,1387.5266162988194,1386.91095784526,1387.1053630705971,1387.075081286455,1386.9608198283433,1387.1287145197143,1386.534732969291,1386.2836616229613,1386.8180001752157,1387.087212974361,1387.1485978614585,1386.683564356618,1387.3676336492204,1387.1398493247702,1387.005753027972,1386.97436183354,1387.0397113490922,1386.3088764191725,1387.054618524544,1387.3918764415153,1387.0114393533706,1387.2493816879828,1387.2292793705524,1386.7541866543274,1387.5614167924448,1386.9626844916716,1387.3679922889078,1387.074723461186,1386.9404607220156,1386.9374466308846
2,18,1386.1983158216162,1386.8223630220486,1387.1481157185676,1387.0411414860316,1387.2740605775102,1387.6792135499215,1387.665426014252,1387.3720142515526,1387.595564068481,1386.5119498932281,1387.1952473980746,1387.0095480470382,1387.5792250613606,1386.7955594401362,1386.8523682279745,1387.5259538514485,1387.6599158711886,1386.9800950161239,1386.3023437022905,1387.2173638761885,1386.779229910098,1387.3517784432345,1387.5537925282588,1387.4759644851167,1386.4911235203108,1387.480473986594,1386.8488875286635,1386.4720348317157,1386.9805724687828,1387.3044141423452,1386.0740784899829,1386.7079166204783,1387.0319566335147,1387.0868045220188,1386.639461384219,1387.1245439580318,1387.0651795105164,1386.707996087891,1387.0324043413798,1387.3560061656221,1386.9494900873303,1386.830115258106,1387.0226931287657,1386.4426524421162,1387.6522085926795,1386.8765837077256,1387.1041606162528,1387.4681725519417,1387.8670436482173,1387.2188693258686,1387.625342209897,1387.7674758459416,1387.561028870001,1387.0728742201632,1387.3710870307773,1387.403568306833,1387.1471862071305,1387.2738517990597,1387.017281892194,1387.2701086689653,1387.231309544358,1387.276095457878,1387.1779953299583,1387.5782663555685,1386.9888509600078,1386.7453247120422,1387.0118647474599,1387.1407820832576,1387.0229228944518,1386.6524117622432,1386.7369775974605,1386.9269866033353,1386.459971355272,1387.428404651509,1386.6678879063115,1387.0249982178434,1387.2480135743463,1387.2062677738427,1386.9476206450922,1386.8077126069436,1386.6093519441854,1387.1703343070517,1386.9893049432594,1387.2997916091538,1387.2712221524682,1387.1781195358255,1387.1952681148373,1387.6257872804995,1387.6299152260617,1387.098594798055,1386.850563703369,1386.9765278255102,1387.552266364463,1386.982853521458,1386.8654227718025,1386.8009240592112,1387.464290361415,1387.7929774999177,1387.0259051879768,1387.039747501699,1386.9236009712313,1387.1082124034235,1386.937243808682,1386.674628092928,1386.6751211782075,1386.8995813027639,1386.9691425948308,1386.4219152583655,1386.882403363774,1387.157829163587,1387.3056414586808,1387.4293364534149,1386.9660058794261,1387.4214086011225,1387.3396814226421,1386.509733592449,1387.0060651566798,1386.6815000086945,1386.9034537128346,1387.171176475839,1386.851551822835,1386.4942895576226,1386.8642823024122,1387.0646264240481,1387.2428985237989,1386.9250887642588,1387.4086673661875,1387.1753355845435,1386.9814788802187,1386.9390902437865,1386.7660372482485,1386.2294602461684,1387.0638804568478,1387.4283387680953,1387.2162862660844,1387.0238933163068,1387.4356951178456,1386.9590165138695,1387.537471306973,1387.5146063276438,1387.3195043844487,1387.177598003219,1386.5916886732757,1386.9077500477488
2,19,1386.3603338982607,1386.943360596794,1387.444243502651,1387.072962065585,1386.8213866834553,1387.6454485480838,1387.6171245085472,1387.3185046451174,1387.5289572750737,1386.491460938902,1387.2173374267056,1386.8716687991682,1387.6636288607006,1386.6220717158478,1387.2709429874321,1387.2986515686705,1387.6357903347177,1386.9844070128552,1386.3807653905203,1387.0949956136897,1386.6637968975658,1387.077836495121,1387.4183156873078,1387.535100551584,1386.7697042753327,1387.4496996159205,1386.81644328813,1386.6663708456028,1387.1215952150496,1387.1420332302164,1386.2141856570968,1386.8036707839917,1386.9358300602678,1387.1576719364841,1386.7589250993433,1387.1009486074827,1386.9192391237357,1386.6186633012137,1386.7544304618525,1387.4478371062373,1387.0442675255704,1387.2031096392755,1387.1136824162074,1386.7403081642185,1387.5353107595542,1386.7033885552978,1387.203974485051,1387.4554216989538,1387.5675962163036,1387.295758160139,1387.6823915896523,1387.727692441658,1387.3871321505374,1386.9122619560483,1387.1730883054365,1387.2982315365966,1387.1267297052036,1387.3484921141778,1386.9369785865074,1387.353013438691,1387.1892808624486,1387.4557415879005,1387.183279307244,1387.5782663555685,1386.9224953768928,1386.7718321084285,1387.163682124298,1387.2068658743124,1387.0407439487717,1386.7863095642385,1386.6009985235075,1386.9620652991787,1386.4734209702922,1387.4602830110935,1386.5446257741062,1386.993326050654,1386.9968477753926,1387.1202887768814,1387.0404537690163,1386.8483117287622,1386.462227196702,1387.1590100317217,1386.9177915137311,1387.3639944469103,1387.0789055492646,1387.1373123374997,1387.2790977431541,1387.661764012556,1387.4868670928176,1387.214810368959,1387.0160365542233,1386.9377138045827,1387.4747980791608,1386.983316896816,1386.7809895167438,1386.9512881413868,1387.4601059862773,1387.8027873556975,1386.948794368084,1386.9755232917882,1386.7335584876168,1387.3709961514314,1387.0693756111837,1386.7050786883174,1387.1624517244477,1387.1601116310624,1386.3556555606283,1386.6225956795029,1387.159534436152,1387.1062436347374,1387.3016438243835,1387.3590662901645,1387.1776628341233,1387.1161066000768,1387.3363024720013,1386.3539063408668,1387.1448145762704,1386.7602980867684,1387.0599135519255,1387.1032939463898,1386.8567941805713,1386.2876497837658,1386.9537202048177,1387.1582974215132,1387.322824155854,1386.8265182090363,1387.424790499874,1386.9027961073382,1386.9202853265626,1386.988186427424,1386.5487141409608,1386.3787089106022,1386.9832346918024,1387.4545818739737,1387.2489047191293,1387.1283967891386,1387.5796560836748,1386.8941068318616,1387.458728282906,1387.566301467027,1387.3807813561361,1387.0759918212277,1386.7808240445154,1386.9574228050205
2,20,1386.5688703783017,1387.0165107504722,1387.444243502651,1387.072962065585,1386.818186967725,1387.6638861082272,1387.6171245085472,1387.349422603019,1387.2961272205907,1386.546140635552,1386.993692498862,1386.8716687991682,1387.6636288607006,1386.8068597709182,1387.0834573141046,1387.4448987141548,1387.6357903347177,1386.9844070128552,1386.556448834416,1387.0458211942791,1386.6637968975658,1387.077836495121,1387.4183156873078,1387.7956208562482,1386.9605966769334,1387.504316193066,1386.81644328813,1386.7627648069738,1387.1215952150496,1387.4199308358438,1386.4076548560663,1386.9441180373522,1386.9358300602678,1387.1576719364841,1386.6799906847973,1386.893711793329,1386.9192391237357,1386.6186633012137,1386.7544304618525,1387.3623661911915,1386.5727327337875,1387.2427009121866,1387.555353970381,1386.7233105956088,1387.2336949974087,1386.8520634088686,1387.0414374872385,1387.8250585437777,1387.5675962163036,1387.2410784634892,1387.7613260041983,1387.987951631955,1387.1790345269612,1386.9122619560483,1386.947157489767,1387.2772891211953,1387.1267297052036,1387.4671911743997,1386.790731441023,1387.2004506611588,1387.1892808624486,1387.4187825579872,1387.183279307244,1387.5782663555685,1386.9224953768928,1386.733257274589,1387.2529194799883,1387.2068658743124,1387.0407439487717,1386.520438399189,1386.5939498300143,1386.9620652991787,1386.3547219100703,1387.351832105469,1386.6975219584388,1386.9584413966463,1386.821164331497,1387.3283864004575,1387.3520337793232,1386.6417129540307,1386.462227196702,1387.1590100317217,1386.8888496743145,1387.309144617711,1386.9525722359724,1387.0178074995404,1386.9214490906418,1387.7397852005793,1387.4868670928176,1387.3327170816272,1387.0160365542233,1386.9377138045827,1387.4747980791608,1386.9832672789769,1387.0119913098451,1387.118921792521,1387.4601059862773,1387.6532654649154,1386.948794368084,1386.652468553837,1387.0186217244288,1386.9037068297102,1386.7541176378209,1386.7050786883174,1387.1624517244477,1386.8533880343912,1386.4918929377418,1386.9215651345241,1387.159534436152,1387.2043916025423,1387.3016438243835,1387.3590662901645,1386.8809037124834,1387.2786435978892,1387.3363024720013,1386.9517744459422,1387.1448145762704,1386.9116172966055,1387.0599135519255,1387.1032939463898,1387.172052153934,1386.3691088661546,1386.7604386112503,1387.1582974215132,1387.5691458422602,1386.853569300542,1387.4715197409653,1386.9810736620768,1386.9202853265626,1386.988186427424,1386.5487141409608,1386.4117430266338,1386.9832346918024,1387.5630327795982,1387.1388602977254,1387.023843918848,1387.2680760733676,1386.70168014128,1387.338297069907,1387.3852648690254,1387.4244393429985,1387.076041439067,1386.731054153687,1386.9574228050205
2,21,1386.5688703783017,1386.887983725377,1387.444243502651,1387.072962065585,1386.818186967725,1387.6638861082272,1387.6171245085472,1387.349422603019,1387.2961272205907,1386.546140635552,1386.9242201431928,1386.8716687991682,1387.6636288607006,1386.8068597709182,1386.9869013081218,1387.4448987141548,1387.6357903347177,1386.9844070128552,1386.556448834416,1387.0458211942791,1386.792323922661,1387.077836495121,1387.4183156873078,1387.7956208562482,1386.9605966769334,1387.504316193066,1386.81644328813,1386.7627648069738,1387.1215952150496,1387.5202293521893,1386.4076548560663,1386.9441180373522,1386.9358300602678,1387.1576719364841,1386.6799906847973,1386.893711793329,1386.9192391237357,1386.6186633012137,1386.7544304618525,1387.3623661911915,1386.6356029336944,1387.2427009121866,1387.555353970381,1386.7233105956088,1387.0115694880637,1386.881976954989,1386.8045748082534,1387.8250585437777,1387.5675962163036,1387.0846174909093,1387.7613260041983,1387.987951631955,1387.1790345269612,1386.9122619560483,1386.947157489767,1387.2772891211953,1387.1267297052036,1387.4498563689353,1386.790731441023,1387.2004506611588,1387.1892808624486,1387.4187825579872,1387.183279307244,1387.5782663555685,1386.9224953768928,1386.733257274589,1387.2529194799883,1387.2068658743124,1387.0407439487717,1386.676899371769,1386.5939498300143,1386.9620652991787,1386.3547219100703,1387.2314381038927,1386.6975219584388,1386.9584413966463,1387.0432898408421,1387.3283864004575,1387.3520337793232,1386.6417129540307,1386.462227196702,1387.1590100317217,1386.8888496743145,1387.440687546472,1386.9525722359724,1386.9878939534199,1387.09544156972,1387.7397852005793,1387.4868670928176,1387.3327170816272,1387.0160365542233,1386.9377138045827,1387.5789829783246,1386.9832672789769,1387.0119913098451,1387.118921792521,1387.4601059862773,1387.6056685941594,1386.948794368084,1386.652468553837,1386.8870787956678,1386.9037068297102,1386.8506736438035,1386.7050786883174,1387.1624517244477,1386.8533880343912,1386.5394898084978,1386.9215651345241,1387.159534436152,1387.2043916025423,1387.3016438243835,1387.3590662901645,1386.8809037124834,1387.2786435978892,1387.2360039556556,1386.9517744459422,1387.1448145762704,1386.9116172966055,1387.0599135519255,1387.1032939463898,1387.172052153934,1386.3691088661546,1386.7604386112503,1387.1582974215132,1387.5691458422602,1386.853569300542,1387.4715197409653,1386.9810736620768,1386.816100427399,1386.988186427424,1386.5487141409608,1386.4117430266338,1387.065893030821,1387.5630327795982,1387.1388602977254,1387.023843918848,1387.3058117359258,1386.70168014128,1387.3556318753713,1387.3852648690254,1387.4244393429985,1387.076041439067,1386.731054153687,1387.0268951606895
2,22,1386.3207962954853,1387.0421603955222,1387.4779841600428,1387.0557141097245,1386.818186967725,1387.5666577563395,1387.6171245085472,1387.3097435206287,1387.3024731434946,1386.546140635552,1386.9242201431928,1386.7257363503045,1387.5287753113248,1386.8213954095636,1386.7728765253564,1387.4448987141548,1387.6020496773262,1386.9844070128552,1386.4090495929916,1387.1506385473315,1386.8182890342803,1387.077836495121,1387.3923505756882,1387.7956208562482,1386.9605966769334,1387.504316193066,1386.781866226481,1386.7627648069738,1387.0049860369909,1387.5394447111219,1386.4076548560663,1386.9441180373522,1386.9358300602678,1387.1576719364841,1386.6799906847973,1386.893711793329,1386.9192391237357,1386.6186633012137,1386.7544304618525,1387.5501627411509,1386.6356029336944,1387.1951418339822,1387.555353970381,1386.6443002221363,1387.059128566268,1386.881976954989,1387.0095110783514,1387.803593266127,1387.6185273404592,1387.292351257106,1387.7613260041983,1387.7865807154762,1387.257079810268,1386.9122619560483,1386.7941535438952,1387.2772891211953,1386.8591036362257,1387.561457596813,1386.7524850251955,1387.2499152325063,1387.1892808624486,1387.4187825579872,1387.2012692889803,1387.4071691362426,1386.9224953768928,1386.6340218863575,1387.2529194799883,1387.2068658743124,1387.0407439487717,1386.7559097452418,1386.5418408296957,1387.0193636034887,1386.419040558262,1387.2314381038927,1386.5522459297347,1386.9966878124737,1387.0432898408421,1387.3283864004575,1387.5470587728983,1386.7044109446902,1386.6564745153398,1387.1590100317217,1386.8888496743145,1387.440687546472,1387.087425785348,1386.9878939534199,1387.09544156972,1387.55198865062,1387.4359359686623,1387.124155941024,1386.9302069654166,1386.9377138045827,1387.5789829783246,1386.8882553485707,1387.0119913098451,1387.0078654456354,1387.4601059862773,1387.556204022812,1386.948794368084,1386.5147879619701,1387.067856667285,1387.2124846409033,1386.6792325969736,1386.7050786883174,1387.0125955041517,1386.8533880343912,1386.7948519137321,1386.9905595200141,1387.0968364454925,1387.1898416885501,1387.2527491534786,1387.3590662901645,1386.8809037124834,1387.2786435978892,1387.4533271391522,1386.8693887221643,1387.1448145762704,1387.1890761736938,1387.0599135519255,1387.2940610555056,1386.9947895221517,1386.3691088661546,1386.7604386112503,1387.1582974215132,1387.4574821374204,1386.853569300542,1387.467836193313,1386.9810736620768,1386.7408121413525,1386.988186427424,1386.6345437297675,1386.4117430266338,1387.1452702004758,1387.5008680631977,1387.3360793725635,1387.110529980815,1387.3058117359258,1386.70168014128,1387.3556318753713,1387.4167568427504,1387.4244393429985,1387.0629922415999,1386.9623268923128,1387.1056057620615
2,23,1386.5821795687802,1387.158785113174,1387.5087014978797,1386.8043046906987,1386.642136731553,1387.4250343380875,1388.1304762568022,1387.6298826925577,1387.1420783549215,1386.5771189654665,1387.2134841954276,1386.631144320168,1387.321165415618,1386.882872520796,1386.882210555086,1387.055545896714,1387.3987866884731,1386.927484528681,1386.432243963355,1387.4255236091246,1386.834697058796,1387.1419606563234,1387.1640323196875,1387.570558592488,1386.8147553445915,1387.3207642821137,1386.699786013279,1386.7631608752395,1386.787467169305,1387.6531560170472,1386.4076548560663,1386.9000624927635,1386.770497505767,1387.0055958562864,1387.0238547344939,1386.8927205665807,1387.1220426647355,1386.6160672845056,1386.842943933536,1387.5818494558812,1386.7775611100085,1387.1287990549365,1387.6204366986767,1387.1305640479488,1387.2698473803493,1387.1845188102202,1386.966201172566,1387.951416701568,1387.5989319465173,1387.3509532185967,1387.475800738057,1387.6510714726733,1386.994786741632,1387.1540226473578,1387.1301241288033,1387.2860162689597,1386.8034215239484,1387.314226859454,1386.8628325911243,1387.1563606095983,1387.301142934715,1387.6023269543707,1387.3471856127435,1387.3525703896044,1387.1416153101445,1386.621665554686,1387.2222044355715,1387.1119755524146,1387.2817518276433,1386.946374647145,1386.4351667155318,1386.947092867732,1386.4119949371968,1387.193062603246,1386.6207609708051,1387.2606268406876,1387.0203981366715,1387.2906756214472,1387.1033891287836,1386.6698485941556,1386.7139351929322,1387.0372731029129,1386.6721421322352,1387.4223698344497,1387.239992269027,1386.8486633279763,1387.248182707485,1387.513043988969,1387.19889446028,1387.108775742242,1387.084561587346,1387.1162055581126,1387.2080084194658,1386.75911046689,1387.1665697186659,1387.0440409036894,1387.488537933551,1387.5698765014545,1387.2478734836784,1386.4314041831317,1387.002299797336,1387.0338041622965,1387.0735163951108,1386.6325645545785,1387.2174757504843,1387.147604524618,1386.9351445194284,1386.7515343183402,1387.305853761095,1387.183178587747,1387.135232823284,1387.5489375997201,1387.3289134608938,1387.1576925057789,1387.4448857861203,1386.6909481158286,1387.1967910143776,1387.118346383804,1387.4597772201128,1387.0532389200973,1386.9364124878273,1386.4200323970938,1386.5296485153258,1387.0287913345753,1387.364591196638,1386.692654377461,1387.2586808260394,1386.8033500489128,1387.2671018404383,1386.5670344525035,1386.385187433347,1386.4747660542976,1386.9790963876344,1387.6147510963626,1387.2390749832475,1386.9284418714126,1387.1816284812655,1386.6869599644212,1387.2831503516418,1387.3563907952462,1387.2294089951256,1386.984147673266,1387.0328284817008,1386.9784066947707
